ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
.1~1713,1713,ZZ,03,13,03/13,/Date(1708560000000)/,11,53,493,3,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,283,283,ST,7.00,1981.00,348.09,EUR,1632.91000,0.82
.1~1712,1712,ZZ,03,13,03/13,/Date(1708560000000)/,11,53,488,1,02,Bavaria,South,MÜNCHEN,Germany,81245,80123,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,315,315,ST,7.00,2205.00,387.45,EUR,1817.55000,0.82
.1~1711,1711,ZZ,03,13,03/13,/Date(1708560000000)/,11,53,488,1,02,Bavaria,South,MÜNCHEN,Germany,81245,80123,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,262,262,ST,7.00,1834.00,322.26,EUR,1511.74000,0.82
.1~1685,1685,ZZ,03,12,03/12,/Date(1708473600000)/,11,52,483,1,02,Bremen,North,BREMEN,Germany,28259,80133,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,319,319,ST,7.00,2233.00,392.37,EUR,1840.63000,0.82
.1~1684,1684,ZZ,03,12,03/12,/Date(1708473600000)/,11,52,480,2,02,Hessen,South,FULDA,Germany,36037,80137,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,280,280,ST,7.00,1960.00,344.40,EUR,1615.60000,0.82
.1~1683,1683,ZZ,03,12,03/12,/Date(1708473600000)/,11,52,484,3,02,Schleswig-Holstein,North,KIEL,Germany,24113,80168,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,262,262,ST,7.00,1834.00,322.26,EUR,1511.74000,0.82
.1~1682,1682,ZZ,03,12,03/12,/Date(1708473600000)/,11,52,479,2,02,Baden-Wurttemberg,South,ESSLINGEN,Germany,73730,80112,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,258,258,ST,7.00,1806.00,317.34,EUR,1488.66000,0.82
.1~1681,1681,ZZ,03,12,03/12,/Date(1708473600000)/,11,52,482,3,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,269,269,ST,7.00,1883.00,330.87,EUR,1552.13000,0.82
.1~1680,1680,ZZ,03,12,03/12,/Date(1708473600000)/,11,52,482,2,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,340,340,ST,7.00,2380.00,418.20,EUR,1961.80000,0.82
.1~1679,1679,ZZ,03,12,03/12,/Date(1708473600000)/,11,52,486,1,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,272,272,ST,7.00,1904.00,334.56,EUR,1569.44000,0.82
.1~1657,1657,ZZ,03,11,03/11,/Date(1708387200000)/,11,51,474,3,02,Brandenburg,North,COTTBUS,Germany,03046,80132,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,287,287,ST,7.00,2009.00,353.01,EUR,1655.99000,0.82
.1~1656,1656,ZZ,03,11,03/11,/Date(1708387200000)/,11,51,472,1,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,309,309,ST,7.00,2163.00,380.07,EUR,1782.93000,0.82
.1~1655,1655,ZZ,03,11,03/11,/Date(1708387200000)/,11,51,475,3,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,288,288,ST,7.00,2016.00,354.24,EUR,1661.76000,0.82
.1~1654,1654,ZZ,03,11,03/11,/Date(1708387200000)/,11,51,477,2,02,Nrth Rhine Westfalia,West,KREFELD,Germany,47798,80157,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,325,325,ST,7.00,2275.00,399.75,EUR,1875.25000,0.82
.1~1653,1653,ZZ,03,11,03/11,/Date(1708387200000)/,11,51,473,2,02,Schleswig-Holstein,North,NEUMÜNSTER,Germany,24537,80169,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,297,297,ST,7.00,2079.00,365.31,EUR,1713.69000,0.82
.1~1652,1652,ZZ,03,11,03/11,/Date(1708387200000)/,11,51,476,2,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,285,285,ST,7.00,1995.00,350.55,EUR,1644.45000,0.82
.1~1649,1649,ZZ,03,10,03/10,/Date(1708300800000)/,10,50,465,2,02,Bavaria,South,AUGSBURG,Germany,86156,80119,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,298,298,ST,7.00,2086.00,366.54,EUR,1719.46000,0.82
.1~1648,1648,ZZ,03,10,03/10,/Date(1708300800000)/,10,50,467,1,02,Nrth Rhine Westfalia,West,VELBERT,Germany,42551,80161,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,309,309,ST,7.00,2163.00,380.07,EUR,1782.93000,0.82
.1~1640,1640,ZZ,03,09,03/09,/Date(1708214400000)/,10,49,461,2,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,281,281,ST,7.00,1967.00,345.63,EUR,1621.37000,0.82
.1~1639,1639,ZZ,03,09,03/09,/Date(1708214400000)/,10,49,460,3,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,285,285,ST,7.00,1995.00,350.55,EUR,1644.45000,0.82
.1~1638,1638,ZZ,03,09,03/09,/Date(1708214400000)/,10,49,460,2,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,283,283,ST,7.00,1981.00,348.09,EUR,1632.91000,0.82
.1~1624,1624,ZZ,03,08,03/08,/Date(1708128000000)/,10,48,454,1,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,319,319,ST,7.00,2233.00,392.37,EUR,1840.63000,0.82
.1~1607,1607,ZZ,03,07,03/07,/Date(1708041600000)/,10,47,442,1,02,Bavaria,South,NÜRNBERG,Germany,90451,80125,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,265,265,ST,7.00,1855.00,325.95,EUR,1529.05000,0.82
.1~1606,1606,ZZ,03,07,03/07,/Date(1708041600000)/,10,47,446,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,263,263,ST,7.00,1841.00,323.49,EUR,1517.51000,0.82
.1~1605,1605,ZZ,03,07,03/07,/Date(1708041600000)/,10,47,443,2,02,Bremen,North,BREMEN,Germany,28259,80133,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,325,325,ST,7.00,2275.00,399.75,EUR,1875.25000,0.82
.1~1604,1604,ZZ,03,07,03/07,/Date(1708041600000)/,10,47,446,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,301,301,ST,7.00,2107.00,370.23,EUR,1736.77000,0.82
.1~1603,1603,ZZ,03,07,03/07,/Date(1708041600000)/,10,47,444,2,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,295,295,ST,7.00,2065.00,362.85,EUR,1702.15000,0.82
.1~1600,1600,ZZ,03,06,03/06,/Date(1707955200000)/,10,46,441,1,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,341,341,ST,7.00,2387.00,419.43,EUR,1967.57000,0.82
.1~1505,1505,ZZ,02,01,02/01,/Date(1705795200000)/,5,21,368,1,02,Baden-Wurttemberg,South,ESSLINGEN,Germany,73730,80112,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,67,67,ST,7.00,469.00,82.41,EUR,386.59000,0.82
.1~1495,1495,ZZ,01,20,01/20,/Date(1705708800000)/,4,20,359,1,02,Bavaria,South,AUGSBURG,Germany,86156,80119,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,551,551,ST,4.23,2330.73,677.73,EUR,1653.00000,0.71
.1~1463,1463,ZZ,01,19,01/19,/Date(1705622400000)/,4,19,356,9,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,504,504,ST,4.23,2131.92,619.92,EUR,1512.00000,0.71
.1~1462,1462,ZZ,01,19,01/19,/Date(1705622400000)/,4,19,356,4,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,437,437,ST,4.23,1848.51,537.51,EUR,1311.00000,0.71
.1~1461,1461,ZZ,01,19,01/19,/Date(1705622400000)/,4,19,356,3,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,520,520,ST,4.23,2199.60,639.60,EUR,1560.00000,0.71
.1~1460,1460,ZZ,01,19,01/19,/Date(1705622400000)/,4,19,357,4,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,474,474,ST,4.23,2005.02,583.02,EUR,1422.00000,0.71
.1~1459,1459,ZZ,01,19,01/19,/Date(1705622400000)/,4,19,358,3,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,547,547,ST,4.23,2313.81,672.81,EUR,1641.00000,0.71
.1~1458,1458,ZZ,01,19,01/19,/Date(1705622400000)/,4,19,358,1,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,478,478,ST,4.23,2021.94,587.94,EUR,1434.00000,0.71
.1~1425,1425,ZZ,01,18,01/18,/Date(1705536000000)/,4,18,350,1,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,546,546,ST,4.23,2309.58,671.58,EUR,1638.00000,0.71
.1~1424,1424,ZZ,01,18,01/18,/Date(1705536000000)/,4,18,343,3,02,Baden-Wurttemberg,South,GUNDELFINGEN,Germany,79194,80114,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,459,459,ST,4.23,1941.57,564.57,EUR,1377.00000,0.71
.1~1423,1423,ZZ,01,18,01/18,/Date(1705536000000)/,4,18,346,1,02,Berlin,North,BERLIN,Germany,13349,80129,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,449,449,ST,4.23,1899.27,552.27,EUR,1347.00000,0.71
.1~1392,1392,ZZ,01,17,01/17,/Date(1705449600000)/,4,17,341,3,02,Nrth Rhine Westfalia,West,KREFELD,Germany,47798,80157,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,520,520,ST,4.23,2199.60,639.60,EUR,1560.00000,0.71
.1~1391,1391,ZZ,01,17,01/17,/Date(1705449600000)/,4,17,338,1,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,505,505,ST,4.23,2136.15,621.15,EUR,1515.00000,0.71
.1~1390,1390,ZZ,01,17,01/17,/Date(1705449600000)/,4,17,339,3,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,563,563,ST,4.23,2381.49,692.49,EUR,1689.00000,0.71
.1~1356,1356,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,330,1,02,Nrth Rhine Westfalia,West,VELBERT,Germany,42551,80161,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,452,452,ST,4.23,1911.96,555.96,EUR,1356.00000,0.71
.1~1355,1355,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,329,1,02,Lower Saxony,North,OLDENBURG,Germany,26121,80145,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,489,489,ST,4.23,2068.47,601.47,EUR,1467.00000,0.71
.1~1354,1354,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,329,4,02,Lower Saxony,North,OLDENBURG,Germany,26121,80145,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,508,508,ST,4.23,2148.84,624.84,EUR,1524.00000,0.71
.1~1353,1353,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,329,3,02,Lower Saxony,North,OLDENBURG,Germany,26121,80145,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,471,471,ST,4.23,1992.33,579.33,EUR,1413.00000,0.71
.1~1352,1352,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,326,3,02,Hessen,South,MARBURG,Germany,35037,80139,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,432,432,ST,4.23,1827.36,531.36,EUR,1296.00000,0.71
.1~1351,1351,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,328,4,02,Saxony,North,CHEMNITZ,Germany,09111,80165,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,552,552,ST,4.23,2334.96,678.96,EUR,1656.00000,0.71
.1~1319,1319,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,324,3,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,566,566,ST,4.23,2394.18,696.18,EUR,1698.00000,0.71
.1~1318,1318,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,324,4,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,470,470,ST,4.23,1988.10,578.10,EUR,1410.00000,0.71
.1~1317,1317,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,318,1,02,Hessen,South,MARBURG,Germany,35037,80139,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,478,478,ST,4.23,2021.94,587.94,EUR,1434.00000,0.71
.1~1316,1316,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,320,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,449,449,ST,4.23,1899.27,552.27,EUR,1347.00000,0.71
.1~1315,1315,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,320,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,435,435,ST,4.23,1840.05,535.05,EUR,1305.00000,0.71
.1~1314,1314,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,325,1,02,Nrth Rhine Westfalia,West,HERFORD,Germany,32052,80155,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,509,509,ST,4.23,2153.07,626.07,EUR,1527.00000,0.71
.1~1313,1313,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,322,3,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,434,434,ST,4.23,1835.82,533.82,EUR,1302.00000,0.71
.1~1312,1312,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,322,4,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,503,503,ST,4.23,2127.69,618.69,EUR,1509.00000,0.71
.1~1282,1282,ZZ,01,14,01/14,/Date(1705190400000)/,3,14,312,1,02,Bremen,North,BREMEN,Germany,28259,80133,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,428,428,ST,4.23,1810.44,526.44,EUR,1284.00000,0.71
.1~1281,1281,ZZ,01,14,01/14,/Date(1705190400000)/,3,14,315,3,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,427,427,ST,4.23,1806.21,525.21,EUR,1281.00000,0.71
.1~1280,1280,ZZ,01,14,01/14,/Date(1705190400000)/,3,14,308,3,02,Bavaria,South,AUGSBURG,Germany,86156,80119,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,465,465,ST,4.23,1966.95,571.95,EUR,1395.00000,0.71
.1~1279,1279,ZZ,01,14,01/14,/Date(1705190400000)/,3,14,315,1,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,514,514,ST,4.23,2174.22,632.22,EUR,1542.00000,0.71
.1~1278,1278,ZZ,01,14,01/14,/Date(1705190400000)/,3,14,310,2,02,Bavaria,South,WÜRZBURG,Germany,97070,80128,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,519,519,ST,4.23,2195.37,638.37,EUR,1557.00000,0.71
.1~1277,1277,ZZ,01,14,01/14,/Date(1705190400000)/,3,14,311,3,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,513,513,ST,4.23,2169.99,630.99,EUR,1539.00000,0.71
.1~1276,1276,ZZ,01,14,01/14,/Date(1705190400000)/,3,14,314,2,02,Nrth Rhine Westfalia,West,PADERBORN,Germany,33100,80159,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,500,500,ST,4.23,2115.00,615.00,EUR,1500.00000,0.71
.1~1252,1252,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,306,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,454,454,ST,4.23,1920.42,558.42,EUR,1362.00000,0.71
.1~1251,1251,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,305,3,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,481,481,ST,4.23,2034.63,591.63,EUR,1443.00000,0.71
.1~1250,1250,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,300,1,02,Hessen,South,WIESBADEN,Germany,65183,80140,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,555,555,ST,4.23,2347.65,682.65,EUR,1665.00000,0.71
.1~1249,1249,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,302,3,02,Schleswig-Holstein,North,NEUMÜNSTER,Germany,24537,80169,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,558,558,ST,4.23,2360.34,686.34,EUR,1674.00000,0.71
.1~1248,1248,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,301,1,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,477,477,ST,4.23,2017.71,586.71,EUR,1431.00000,0.71
.1~1213,1213,ZZ,01,12,01/12,/Date(1705017600000)/,3,12,295,4,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,437,437,ST,4.23,1848.51,537.51,EUR,1311.00000,0.71
.1~1212,1212,ZZ,01,12,01/12,/Date(1705017600000)/,3,12,295,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,440,440,ST,4.23,1861.20,541.20,EUR,1320.00000,0.71
.1~1211,1211,ZZ,01,12,01/12,/Date(1705017600000)/,3,12,292,2,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,456,456,ST,4.23,1928.88,560.88,EUR,1368.00000,0.71
.1~1210,1210,ZZ,01,12,01/12,/Date(1705017600000)/,3,12,298,3,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,452,452,ST,4.23,1911.96,555.96,EUR,1356.00000,0.71
.1~1209,1209,ZZ,01,12,01/12,/Date(1705017600000)/,3,12,298,1,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,477,477,ST,4.23,2017.71,586.71,EUR,1431.00000,0.71
.1~1176,1176,ZZ,01,11,01/11,/Date(1704931200000)/,3,11,281,4,02,Bavaria,South,INGOLSTADT,Germany,85055,80120,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,509,509,ST,4.23,2153.07,626.07,EUR,1527.00000,0.71
.1~1137,1137,ZZ,01,10,01/10,/Date(1704844800000)/,2,10,280,3,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,429,429,ST,4.23,1814.67,527.67,EUR,1287.00000,0.71
.1~1136,1136,ZZ,01,10,01/10,/Date(1704844800000)/,2,10,279,2,02,Hamburg,North,BUXTEHUDE,Germany,21614,80134,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,529,529,ST,4.23,2237.67,650.67,EUR,1587.00000,0.71
.1~1135,1135,ZZ,01,10,01/10,/Date(1704844800000)/,2,10,275,1,02,Baden-Wurttemberg,South,ALBSTADT,Germany,72458,80170,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,453,453,ST,4.23,1916.19,557.19,EUR,1359.00000,0.71
.1~1134,1134,ZZ,01,10,01/10,/Date(1704844800000)/,2,10,277,1,02,Nrth Rhine Westfalia,West,WÜRSELEN,Germany,52146,80162,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,512,512,ST,4.23,2165.76,629.76,EUR,1536.00000,0.71
.1~1133,1133,ZZ,01,10,01/10,/Date(1704844800000)/,2,10,274,3,02,Bavaria,South,REGENSBURG,Germany,93053,80127,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,501,501,ST,4.23,2119.23,616.23,EUR,1503.00000,0.71
.1~1101,1101,ZZ,01,09,01/09,/Date(1704758400000)/,2,9,269,2,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,555,555,ST,4.23,2347.65,682.65,EUR,1665.00000,0.71
.1~1100,1100,ZZ,01,09,01/09,/Date(1704758400000)/,2,9,268,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,501,501,ST,4.23,2119.23,616.23,EUR,1503.00000,0.71
.1~1099,1099,ZZ,01,09,01/09,/Date(1704758400000)/,2,9,267,4,02,Baden-Wurttemberg,South,KORNTAL,Germany,70825,80116,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,556,556,ST,4.23,2351.88,683.88,EUR,1668.00000,0.71
.1~1047,1047,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,261,4,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,474,474,ST,4.23,2005.02,583.02,EUR,1422.00000,0.71
.1~1046,1046,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,262,4,02,Saxony-Anhalt,North,GÜNTHERSDORF,Germany,06254,80167,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,493,493,ST,4.23,2085.39,606.39,EUR,1479.00000,0.71
.1~1045,1045,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,191,4,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,433,433,ST,4.23,1831.59,532.59,EUR,1299.00000,0.71
.1~1044,1044,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,193,4,02,Saxony-Anhalt,North,GÜNTHERSDORF,Germany,06254,80167,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,531,531,ST,4.23,2246.13,653.13,EUR,1593.00000,0.71
.1~1043,1043,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,192,4,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,563,563,ST,4.23,2381.49,692.49,EUR,1689.00000,0.71
.1~1042,1042,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,259,1,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,481,481,ST,4.23,2034.63,591.63,EUR,1443.00000,0.71
.1~960,960,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,252,4,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,ZZ-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,438,438,ST,4.23,1852.74,538.74,EUR,1314.00000,0.71
